"가뭄","누적강수량","가조시간","평균기온","저수량","댐"
"정상",459.9,14.5,23.4,5.94,"평림"
"정상",460.8,14.5,22.4,5.94,"평림"
"보통가뭄",204.8,13.3,17.6,6.09,"평림"
"약한가뭄",204.8,13.3,19.5,6.07,"평림"
"약한가뭄",204.8,13.4,20.7,6.05,"평림"
"약한가뭄",229.2,13.4,19.7,6.04,"평림"
"약한가뭄",235,13.5,17.8,6.06,"평림"
"약한가뭄",235,13.5,16.9,6.04,"평림"
"약한가뭄",235,13.5,16.8,6.02,"평림"
"정상",250.5,13.5,14.2,6.02,"평림"
"정상",250.5,13.6,13.4,6,"평림"
"정상",250.5,13.6,13.6,5.98,"평림"
"정상",250.5,13.6,13.9,5.96,"평림"
"정상",250.5,13.7,14.4,5.94,"평림"
"정상",250.5,13.7,17,5.92,"평림"
"정상",250.1,13.7,19,5.89,"평림"
"심한습윤",1632.6,13.1,28.4,8.14,"평림"
"정상",223.9,13.1,15.2,5.67,"평림"
"정상",223.9,13.1,15.7,5.66,"평림"
"약한가뭄",223.9,13.2,16.3,5.65,"평림"
"약한가뭄",223.9,13.2,15.9,5.64,"평림"
"약한가뭄",223.9,13.2,17.1,5.62,"평림"
"약한가뭄",223.9,13.3,17.8,5.61,"평림"
"약한가뭄",223.9,13.3,20.3,5.59,"평림"
"약한가뭄",225.3,13.3,17.1,5.58,"평림"
"약한가뭄",224.8,13.4,18,5.56,"평림"
"약한가뭄",228.4,13.4,14.8,5.55,"평림"
"약한가뭄",228.8,13.4,9.5,5.53,"평림"
"약한가뭄",221.8,13.5,13,5.51,"평림"
"약한가뭄",223,13.5,13.4,5.5,"평림"
"정상",251.4,13.5,12,5.5,"평림"
"정상",251.6,13.6,15,5.51,"평림"
"정상",251.6,13.6,14.4,5.51,"평림"
"정상",251.6,13.6,15.4,5.5,"평림"
"정상",251.6,13.7,18,5.49,"평림"
"정상",251.6,13.7,19.6,5.48,"평림"
"정상",251.6,13.7,19.6,5.46,"평림"
"정상",251.6,13.8,14,5.44,"평림"
"약한가뭄",251.6,13.8,14.5,5.43,"평림"
"약한가뭄",248.4,13.8,15.3,5.41,"평림"
"약한가뭄",221,13.8,17.3,5.38,"평림"
"약한가뭄",220.5,13.9,18.6,5.37,"평림"
"보통가뭄",220.5,13.9,19.6,5.34,"평림"
"보통가뭄",215,13.9,21.1,5.32,"평림"
"보통가뭄",214.2,13.9,20.4,5.3,"평림"
"보통가뭄",214.2,14,22.3,5.27,"평림"
"보통가뭄",214.2,14,23.2,5.25,"평림"
"보통가뭄",214.2,14,23.3,5.22,"평림"
"보통가뭄",220.8,14.1,21.2,5.2,"평림"
"약한가뭄",260.9,14.1,18.7,5.22,"평림"
"약한가뭄",260.9,14.1,20.9,5.21,"평림"
"약한가뭄",262.5,14.1,16.3,5.2,"평림"
"약한가뭄",262.5,14.2,17.1,5.18,"평림"
"약한가뭄",262.5,14.2,20.2,5.16,"평림"
"약한가뭄",262.5,14.2,22.2,5.14,"평림"
"약한가뭄",262.5,14.2,23.6,5.11,"평림"
"약한가뭄",255.3,14.2,23,5.09,"평림"
"약한가뭄",255.6,14.3,22.6,5.07,"평림"
"정상",281.2,14.3,17.7,5.12,"평림"
"정상",281.2,14.3,17.3,5.13,"평림"
"정상",281.2,14.3,19.8,5.12,"평림"
"정상",281.2,14.3,20.4,5.11,"평림"
"정상",283.2,14.4,17.7,5.1,"평림"
"정상",283.2,14.4,19.6,5.09,"평림"
"정상",283.2,14.4,21.8,5.07,"평림"
"정상",283.2,14.4,23.1,5.05,"평림"
"약한가뭄",273.2,14.4,23.9,5.03,"평림"
"약한가뭄",259.5,14.4,24.3,5.01,"평림"
"정상",286.7,14.4,21.8,5.01,"평림"
"정상",287.6,14.5,19.3,5.03,"평림"
"정상",287.6,14.5,20.8,5.03,"평림"
"정상",287.6,14.5,21.4,5.01,"평림"
"정상",299.4,14.5,19.1,4.99,"평림"
"정상",300.3,14.5,18.4,4.98,"평림"
"정상",299.4,14.5,20.3,4.96,"평림"
"정상",299.4,14.5,21.8,4.94,"평림"
"정상",302.6,14.5,19.9,4.92,"평림"
"정상",302.6,14.5,20.4,4.9,"평림"
"정상",302.6,14.5,20.7,4.88,"평림"
"정상",302.5,14.5,22,4.86,"평림"
"약한가뭄",302.5,14.5,22.3,4.83,"평림"
"약한가뭄",302.5,14.5,23.5,4.8,"평림"
"약한가뭄",302.5,14.5,23.5,4.76,"평림"
"약한가뭄",302.5,14.5,23.7,4.73,"평림"
"약한가뭄",303.3,14.5,22.1,4.71,"평림"
"약한가뭄",303.3,14.5,22.8,4.68,"평림"
"약한가뭄",300.3,14.5,23.7,4.65,"평림"
"약한가뭄",300.3,14.5,24.8,4.62,"평림"
"약한가뭄",325.1,14.5,20.8,4.61,"평림"
"약한가뭄",325.8,14.5,24.5,4.6,"평림"
"약한가뭄",325.8,14.5,24.3,4.57,"평림"
"정상",408.8,14.5,21.8,4.59,"평림"
"정상",408.8,14.5,23.8,4.59,"평림"
"정상",419.7,14.5,22.6,4.57,"평림"
"정상",420.8,14.5,23.9,4.54,"평림"
"정상",420.8,14.5,23.3,4.51,"평림"
"정상",420.8,14.5,25.2,4.47,"평림"
"정상",420.8,14.5,26.5,4.44,"평림"
"정상",420.8,14.4,26.9,4.41,"평림"
"정상",421.2,14.4,23.9,4.38,"평림"
"정상",421.2,14.4,23.4,4.36,"평림"
"정상",421.2,14.4,23.9,4.33,"평림"
"정상",460,14.4,20.9,4.31,"평림"
"정상",460,14.4,23.3,4.29,"평림"
"정상",459.6,14.4,24.4,4.26,"평림"
"정상",456.1,14.3,23.6,4.23,"평림"
"약한가뭄",456.1,14.3,25.1,4.2,"평림"
"약한가뭄",456.1,14.3,25.2,4.17,"평림"
"정상",465.1,11.1,4.8,2.73,"평림"
"정상",456,11.1,1.8,2.72,"평림"
"정상",366.9,11.2,2.3,2.72,"평림"
"정상",356.7,11.2,6.3,2.71,"평림"
"정상",356.7,11.2,6.6,2.71,"평림"
"정상",356.3,11.3,6.5,2.7,"평림"
"정상",275.6,11.3,6.3,2.7,"평림"
"정상",275.6,11.4,8.3,2.69,"평림"
"정상",285.6,11.4,8,2.72,"평림"
"정상",285.8,11.4,3.1,2.73,"평림"
"정상",285.8,11.5,3.4,2.75,"평림"
"정상",285.8,11.5,9.9,2.75,"평림"
"정상",293.8,11.5,14.8,2.77,"평림"
"정상",300.7,11.6,10.7,2.8,"평림"
"정상",296.9,11.6,8.9,2.81,"평림"
"정상",280.4,11.6,6.8,2.83,"평림"
"정상",294.7,11.7,3.8,2.86,"평림"
"정상",294.7,11.7,4.8,2.89,"평림"
"약한가뭄",294.7,11.7,5.2,2.9,"평림"
"정상",294.6,11.8,7.7,2.92,"평림"
"정상",221.3,11.8,10.1,2.93,"평림"
"정상",221.3,11.9,13.7,2.93,"평림"
"정상",221.3,11.9,16.7,2.94,"평림"
"정상",252.1,11.9,14.2,2.98,"평림"
"정상",252.1,12,8.1,3.01,"평림"
"정상",252.1,12,8.9,3.03,"평림"
"정상",276.2,12,9.8,3.06,"평림"
"정상",291.8,12.1,11.8,3.13,"평림"
"정상",292.9,12.1,7.7,3.19,"평림"
"정상",299.5,12.2,2.3,3.24,"평림"
"정상",299.5,12.2,5.8,3.28,"평림"
"정상",299.5,12.2,6.9,3.31,"평림"
"정상",299.5,12.3,9.8,3.34,"평림"
"정상",299.5,12.3,12,3.36,"평림"
"정상",299.5,12.4,12.9,3.37,"평림"
"정상",299.5,12.4,14.5,3.39,"평림"
"정상",292.6,12.4,15.6,3.4,"평림"
"정상",292.6,12.5,17,3.4,"평림"
"정상",292.6,12.5,16.6,3.41,"평림"
"정상",292.6,12.5,17.1,3.42,"평림"
"정상",292.6,12.6,18.1,3.43,"평림"
"정상",245.3,12.6,18.9,3.43,"평림"
"정상",235.7,12.6,20,3.44,"평림"
"정상",242.1,12.7,16,3.45,"평림"
"정상",256,12.7,12.4,3.47,"평림"
"정상",272.3,12.7,9.3,3.57,"평림"
"정상",264.6,12.8,5,3.6,"평림"
"정상",264.6,12.8,9.5,3.63,"평림"
"정상",264.6,12.9,14.1,3.66,"평림"
"정상",264.6,12.9,17.5,3.68,"평림"
"정상",265.1,12.9,16.5,3.7,"평림"
"정상",263.3,13,13.6,3.72,"평림"
"정상",255.6,13,14.8,3.72,"평림"
"정상",277.7,13,10.9,3.77,"평림"
"정상",277.7,13.1,10.1,3.79,"평림"
"정상",274.6,13.1,11.6,3.8,"평림"
"정상",274.6,13.1,14,3.82,"평림"
"정상",274.6,13.2,13.8,3.83,"평림"
"정상",274.6,13.2,15.2,3.83,"평림"
"정상",274.6,13.2,19.3,3.84,"평림"
"정상",274.6,13.3,19.7,3.84,"평림"
"정상",281.2,13.3,19.4,3.85,"평림"
"정상",323,13.3,15.3,4.01,"평림"
"정상",334,13.4,14,4.14,"평림"
"정상",334.6,13.4,15.9,4.23,"평림"
"정상",334.6,13.4,15.9,4.29,"평림"
"정상",334.6,13.5,16.2,4.32,"평림"
"정상",334.6,13.5,17.8,4.35,"평림"
"정상",334.6,13.5,17.9,4.37,"평림"
"정상",334.6,13.6,19.5,4.38,"평림"
"정상",334.6,13.6,19.7,4.38,"평림"
"정상",338.1,13.6,16.3,4.39,"평림"
"정상",338.1,13.7,12.4,4.39,"평림"
"정상",336.9,13.7,14.8,4.38,"평림"
"정상",336.9,13.7,18.4,4.37,"평림"
"정상",346.4,13.8,17.2,4.38,"평림"
"정상",369.2,13.8,18.4,4.44,"평림"
"정상",369.2,13.8,18.1,4.46,"평림"
"정상",369.2,13.8,16.8,4.47,"평림"
"정상",369.2,13.9,17,4.48,"평림"
"정상",368.8,13.9,17.8,4.48,"평림"
"정상",394.8,13.9,18.2,4.49,"평림"
"정상",398.9,14,18.5,4.54,"평림"
"정상",398.9,14,20.9,4.55,"평림"
"정상",398.9,14,23.9,4.56,"평림"
"정상",398.9,14,24.6,4.57,"평림"
"정상",398.9,14.1,24.4,4.58,"평림"
"정상",399.4,14.1,20.7,4.59,"평림"
"정상",399.4,14.1,18.2,4.59,"평림"
"정상",399.4,14.1,18.5,4.59,"평림"
"정상",399.4,14.2,18.6,4.58,"평림"
"정상",406.4,14.2,19.4,4.58,"평림"
"정상",418.4,14.2,19.1,4.59,"평림"
"정상",417.9,14.2,19.6,4.59,"평림"
"정상",417.9,14.3,21,4.58,"평림"
"정상",417.9,14.3,22.3,4.58,"평림"
"정상",417.9,14.3,21.8,4.56,"평림"
"정상",417.9,14.3,21.7,4.55,"평림"
"정상",417.9,14.3,23.6,4.54,"평림"
"정상",417.9,14.3,21.6,4.53,"평림"
"정상",417.9,14.4,20.1,4.51,"평림"
"정상",417.9,14.4,23.9,4.5,"평림"
"정상",417.9,14.4,25,4.48,"평림"
"정상",464.9,14.5,21.3,5.94,"평림"
"정상",464.9,14.5,23.1,5.94,"평림"
"정상",464.9,14.5,24,5.92,"평림"
"정상",464.9,14.5,25.1,5.9,"평림"
"정상",464.9,14.5,24.3,5.88,"평림"
"정상",465.1,14.5,23,5.86,"평림"
"심한습윤",1656.9,13,27.1,8.17,"평림"
"심한습윤",1656.9,13,28.4,8.15,"평림"
"심한습윤",1666.9,13,27.2,8.14,"평림"
"심한습윤",1667,12.9,26.7,8.14,"평림"
"심한습윤",1716.4,12.9,24.9,8.21,"평림"
"심한습윤",1733.4,12.9,23.6,8.27,"평림"
"심한습윤",1733.4,12.8,24.1,8.2,"평림"
"심한습윤",1733.4,12.8,22,8.17,"평림"
"심한습윤",1744.7,12.7,20.6,8.17,"평림"
"심한습윤",1774.8,12.7,20.1,8.29,"평림"
"심한습윤",1765.7,12.7,24.1,8.22,"평림"
"심한습윤",1791,12.6,21.6,8.21,"평림"
"심한습윤",1786.5,12.6,22.8,8.18,"평림"
"심한습윤",1806,12.6,20.2,8.19,"평림"
"심한습윤",1811.8,12.5,21.4,8.2,"평림"
"심한습윤",1816,12.5,20.7,8.2,"평림"
"심한습윤",1816,12.5,22.3,8.18,"평림"
"심한습윤",1816,12.4,22.7,8.17,"평림"
"심한습윤",1818.8,12.4,22.1,8.17,"평림"
"심한습윤",1820.8,12.3,20.7,8.17,"평림"
"심한습윤",1824.5,12.3,19.9,8.16,"평림"
"심한습윤",1824.5,12.3,19.9,8.15,"평림"
"심한습윤",1824.5,12.2,19.1,8.15,"평림"
"심한습윤",1824.5,12.2,18.9,8.14,"평림"
"심한습윤",1824.5,12.2,18.4,8.14,"평림"
"심한습윤",1824.5,12.1,18.8,8.14,"평림"
"심한습윤",1824.5,12.1,21.2,8.13,"평림"
"심한습윤",1824.5,12,21.3,8.13,"평림"
"심한습윤",1824.5,12,20.9,8.12,"평림"
"심한습윤",1806.8,12,21,8.11,"평림"
"심한습윤",1801.7,11.9,19.9,8.1,"평림"
"심한습윤",1801.7,11.9,19.5,8.09,"평림"
"심한습윤",1801.7,11.9,19.3,8.08,"평림"
"심한습윤",1801.7,11.8,20.3,8.08,"평림"
"심한습윤",1801.7,11.8,20.8,8.07,"평림"
"심한습윤",1802.2,11.8,20.7,8.07,"평림"
"심한습윤",1803.1,11.7,18.3,8.06,"평림"
"심한습윤",1803.1,11.7,15.3,8.05,"평림"
"심한습윤",1803.1,11.6,15.9,8.04,"평림"
"심한습윤",1803.1,11.6,17.7,8.03,"평림"
"심한습윤",1803.1,11.6,18.2,8.01,"평림"
"심한습윤",1803.1,11.5,17.6,8,"평림"
"심한습윤",1803.1,11.5,18.2,7.99,"평림"
"심한습윤",1803.1,11.5,18.7,7.97,"평림"
"심한습윤",1797.8,11.4,17.8,7.95,"평림"
"심한습윤",1796.3,11.4,14.8,7.94,"평림"
"심한습윤",1796.3,11.4,14.8,7.92,"평림"
"심한습윤",1796.3,11.3,15,7.91,"평림"
"심한습윤",1796.3,11.3,13.8,7.9,"평림"
"심한습윤",1796.3,11.3,14.3,7.87,"평림"
"심한습윤",1775.1,11.2,15,7.86,"평림"
"심한습윤",1775.1,11.2,15.6,7.84,"평림"
"심한습윤",1747.8,11.1,16.2,7.82,"평림"
"심한습윤",1758.5,11.1,14.4,7.82,"평림"
"심한습윤",1758.5,11.1,13.7,7.8,"평림"
"심한습윤",1758.5,11.1,12,7.78,"평림"
"심한습윤",1758.5,11,11.5,7.77,"평림"
"심한습윤",1758.5,11,12.9,8.07,"평림"
"심한습윤",1758.5,10.9,13.4,8.04,"평림"
"심한습윤",1758.5,10.9,14.6,8.03,"평림"
"심한습윤",1758.5,10.9,15.1,8.01,"평림"
"심한습윤",1758.5,10.8,12.2,7.99,"평림"
"심한습윤",1758.5,10.8,12.8,7.98,"평림"
"심한습윤",1758.5,10.8,13.6,7.95,"평림"
"심한습윤",1760.2,10.7,12.4,7.94,"평림"
"심한습윤",1760.5,10.7,13.1,7.93,"평림"
"심한습윤",1760.2,10.7,8.8,7.91,"평림"
"심한습윤",1734.8,10.6,7.9,7.89,"평림"
"심한습윤",1734.8,10.6,10,7.87,"평림"
"심한습윤",1734.8,10.6,12.7,7.86,"평림"
"심한습윤",1734.8,10.6,13.4,7.84,"평림"
"심한습윤",1734.8,10.5,10.5,7.82,"평림"
"심한습윤",1730.4,10.5,8.6,7.79,"평림"
"심한습윤",1708,10.5,9.7,7.78,"평림"
"심한습윤",1708,10.4,10.6,7.76,"평림"
"심한습윤",1708,10.4,11.5,7.74,"평림"
"심한습윤",1708,10.4,11.7,7.72,"평림"
"심한습윤",1708,10.4,13.2,7.7,"평림"
"심한습윤",1708,10.3,13.7,7.68,"평림"
"심한습윤",1693.5,10.3,14.5,7.66,"평림"
"심한습윤",1696.6,10.3,16.6,7.65,"평림"
"심한습윤",1697.1,10.3,19.7,7.64,"평림"
"심한습윤",1703.9,10.2,17.4,7.7,"평림"
"심한습윤",1699.7,10.2,9,7.7,"평림"
"심한습윤",1699.7,10.2,10,7.68,"평림"
"심한습윤",1701.3,10.2,9.5,7.66,"평림"
"심한습윤",1701.3,10.1,5.9,7.65,"평림"
"심한습윤",1701.3,10.1,6.9,7.64,"평림"
"심한습윤",1693.3,10.1,8.1,7.61,"평림"
"심한습윤",1693.3,10.1,9.1,7.6,"평림"
"심한습윤",1693.3,10,7.7,7.58,"평림"
"심한습윤",1693.3,10,5.1,7.56,"평림"
"심한습윤",1693.3,10,4.5,7.54,"평림"
"심한습윤",1693.3,10,4.4,7.52,"평림"
"심한습윤",1690,10,4.3,7.5,"평림"
"심한습윤",1690,10,5.3,7.48,"평림"
"심한습윤",1690,9.9,4.3,7.45,"평림"
"심한습윤",1690,9.9,3.3,7.44,"평림"
"심한습윤",1690,9.9,4.5,7.41,"평림"
"심한습윤",1690,9.9,5.1,7.39,"평림"
"심한습윤",1689.8,9.9,5.1,7.36,"평림"
"심한습윤",1689.8,9.9,3.4,7.35,"평림"
"약한가뭄",474.6,14.3,24.6,4.14,"평림"
"약한가뭄",480,14.3,25.3,4.13,"평림"
"정상",506,14.3,23.6,4.13,"평림"
"정상",510,14.2,24.8,4.13,"평림"
"정상",544.7,14.2,24.2,4.24,"평림"
"정상",557.4,14.2,24.7,4.43,"평림"
"정상",557.4,14.2,27,4.48,"평림"
"정상",557.4,14.2,27.7,4.51,"평림"
"정상",557.4,14.1,26.9,4.51,"평림"
"정상",557.4,14.1,27.6,4.52,"평림"
"정상",569.5,14.1,27.4,4.52,"평림"
"정상",631.1,14.1,26.4,4.56,"평림"
"정상",644.9,14,27.1,4.58,"평림"
"정상",644.9,14,28.3,4.59,"평림"
"정상",465.1,14.5,23,5.83,"평림"
"정상",471.5,14.5,23.4,5.81,"평림"
"정상",471.8,14.5,23.9,5.79,"평림"
"정상",472.7,14.5,24.7,5.77,"평림"
"정상",483.6,14.5,22.8,5.76,"평림"
"정상",484.7,14.5,23.2,5.74,"평림"
"정상",478.8,14.5,23.9,5.72,"평림"
"정상",478.2,14.5,25.7,5.69,"평림"
"정상",478.2,14.5,26.1,5.67,"평림"
"정상",504.7,14.5,23.7,5.72,"평림"
"정상",506.3,14.5,23.1,5.77,"평림"
"정상",535.4,14.5,21.9,5.81,"평림"
"정상",654.9,14.4,23.1,6.51,"평림"
"정상",671.6,14.4,25.2,6.83,"평림"
"정상",670.5,14.4,25.6,7.02,"평림"
"정상",674.7,14.4,25.8,7.11,"평림"
"정상",674.7,14.4,26.4,7.15,"평림"
"정상",674.7,14.4,27.2,7.18,"평림"
"정상",674.7,14.4,28.1,7.2,"평림"
"정상",674.7,14.3,28.4,7.2,"평림"
"정상",674.7,14.3,28.2,7.2,"평림"
"정상",674.7,14.3,28.7,7.2,"평림"
"정상",676.1,14.3,25.9,7.18,"평림"
"정상",676.3,14.3,26.2,7.17,"평림"
"정상",676.3,14.3,27.3,7.17,"평림"
"정상",672.3,14.2,27.8,7.17,"평림"
"정상",672.3,14.2,27.7,7.15,"평림"
"정상",672.3,14.2,29,7.13,"평림"
"정상",665.5,14.2,28.7,7.09,"평림"
"정상",662.6,14.1,28.7,7.07,"평림"
"정상",658.6,14.1,29.1,7.04,"평림"
"정상",658.6,14.1,29,7,"평림"
"정상",658.6,14.1,28.3,6.97,"평림"
"정상",649.9,14,28.3,6.94,"평림"
"정상",649.9,14,28.9,6.91,"평림"
"정상",648.9,14,29,6.88,"평림"
"정상",649.3,14,28.1,6.85,"평림"
"정상",674.6,13.9,29.1,6.88,"평림"
"정상",673.8,13.9,28.2,6.87,"평림"
"정상",707.5,13.9,26.9,6.99,"평림"
"정상",717.4,13.9,27,7.13,"평림"
"정상",717.4,13.8,28.6,7.16,"평림"
"정상",716.3,13.8,28.8,7.17,"평림"
"정상",775.7,13.8,26.6,7.17,"평림"
"정상",775.7,13.7,27.8,7.16,"평림"
"정상",780.7,13.7,26,7.14,"평림"
"정상",780.7,13.7,27.2,7.13,"평림"
"정상",780.7,13.7,27.6,7.12,"평림"
"정상",780.7,13.6,26.5,7.11,"평림"
"정상",781.3,13.6,26.3,7.09,"평림"
"정상",785.3,13.6,25.6,7.08,"평림"
"정상",798.1,13.5,24.3,7.08,"평림"
"정상",811.8,13.5,24.7,7.07,"평림"
"정상",811.2,,25.7,7.06,"평림"
"정상",827.5,13.4,25.5,7.05,"평림"
"정상",848.7,13.4,22.7,7.06,"평림"
"정상",867.7,13.4,22.7,7.06,"평림"
"정상",867.7,13.3,24.8,7.05,"평림"
"정상",887.6,13.3,24.5,7.14,"평림"
"정상",887.6,13.3,25.8,7.16,"평림"
"정상",918.2,13.2,24.1,7.18,"평림"
"정상",947.8,13.2,25.2,7.62,"평림"
"정상",958.5,13.2,25.2,7.74,"평림"
"정상",943.7,13.1,26.3,7.79,"평림"
"정상",954.3,13.1,23.5,8.28,"평림"
"정상",954.3,13.1,25.1,8.5,"평림"
"정상",978.9,13,25.5,8.55,"평림"
"정상",980.8,13,25.5,8.54,"평림"
"정상",980.8,13,26.5,8.51,"평림"
"정상",1026.1,12.9,24.5,8.5,"평림"
"정상",989.8,12.9,21.6,8.49,"평림"
"정상",991.1,12.9,22.4,8.49,"평림"
"정상",991.1,12.8,23.4,8.49,"평림"
"정상",983.3,12.8,21.6,8.49,"평림"
"정상",985.4,12.8,21.2,8.49,"평림"
"정상",987.8,12.7,22.4,8.49,"평림"
"정상",987.8,12.7,22.7,8.49,"평림"
"정상",987.8,12.6,23.1,8.49,"평림"
"정상",987.8,12.6,23.1,8.48,"평림"
"정상",987.8,12.6,24.9,8.47,"평림"
"정상",986.2,12.5,24.8,8.46,"평림"
"정상",970,12.5,24.2,8.45,"평림"
"정상",972.5,12.5,22.5,8.45,"평림"
"정상",972.5,12.4,24.1,8.43,"평림"
"정상",972.1,12.4,21.3,8.43,"평림"
"정상",971.8,12.3,23.2,8.43,"평림"
"정상",971.8,12.3,23.3,8.42,"평림"
"정상",971.8,12.3,23.5,8.41,"평림"
"정상",971.8,12.2,23.9,8.39,"평림"
"정상",992.7,12.2,22.5,8.49,"평림"
"정상",994.6,12.2,23.2,8.49,"평림"
"정상",994.6,12.1,21.5,8.49,"평림"
"정상",994.6,12.1,20.9,8.48,"평림"
"정상",994.6,12.1,21.9,8.47,"평림"
"정상",994.6,12,22.2,8.47,"평림"
"정상",994.6,12,23,8.47,"평림"
"정상",956.4,11.9,22.7,8.47,"평림"
"심한습윤",1689.8,9.9,3.9,7.32,"평림"
"정상",644.9,14,28.4,4.59,"평림"
"정상",644.9,14,29,4.59,"평림"
"정상",634.6,13.9,29.2,4.58,"평림"
"정상",634.6,13.9,29.3,4.56,"평림"
"정상",634.6,13.9,29.6,4.56,"평림"
"정상",617.3,13.9,29.7,4.55,"평림"
"정상",617.3,13.8,29.3,4.54,"평림"
"정상",617.3,13.8,29,4.52,"평림"
"정상",617.3,13.8,29,4.51,"평림"
"정상",620.2,13.7,28.6,4.49,"평림"
"정상",620.2,13.7,29.3,4.47,"평림"
"정상",620.2,13.7,29.7,4.45,"평림"
"정상",634.4,13.6,28.1,4.45,"평림"
"정상",636.1,13.6,27.9,4.75,"평림"
"정상",636.1,13.6,29.5,4.82,"평림"
"정상",636.1,13.5,29.9,4.85,"평림"
"정상",636.1,13.5,27.6,4.86,"평림"
"정상",636.1,13.5,26.5,4.88,"평림"
"정상",636.5,13.5,26.9,4.88,"평림"
"약한가뭄",636.5,13.4,26.2,4.89,"평림"
"약한가뭄",635.9,13.4,26.6,4.89,"평림"
"약한가뭄",617.4,13.4,27.2,4.88,"평림"
"약한가뭄",629.1,13.3,26.7,4.93,"평림"
"약한가뭄",653.3,13.3,26.7,5.69,"평림"
"약한가뭄",653.3,13.2,25.6,5.86,"평림"
"약한가뭄",653.3,13.2,24,5.93,"평림"
"약한가뭄",653.3,13.2,23.4,5.98,"평림"
"약한가뭄",653.3,13.1,25.2,6,"평림"
"약한가뭄",661.8,13.1,22.9,6.08,"평림"
"약한가뭄",662.4,13.1,24.1,6.11,"평림"
"약한가뭄",662.4,13,23,6.13,"평림"
"약한가뭄",662.4,13,23.6,6.14,"평림"
"약한가뭄",662.4,13,23.4,6.15,"평림"
"약한가뭄",662.8,12.9,22.1,6.15,"평림"
"약한가뭄",668.3,12.9,21.1,6.16,"평림"
"약한가뭄",678.9,12.9,22.6,6.16,"평림"
"약한가뭄",685,12.8,24.4,6.24,"평림"
"약한가뭄",685.4,12.8,24.9,6.56,"평림"
"약한가뭄",686.8,12.8,25.6,6.81,"평림"
"약한가뭄",712.7,12.7,24.7,6.97,"평림"
"약한가뭄",714.1,12.7,24.7,7.07,"평림"
"약한가뭄",726,12.7,24.6,7.2,"평림"
"약한가뭄",726,12.6,26.7,7.28,"평림"
"약한가뭄",716.4,12.6,26.7,7.33,"평림"
"약한가뭄",715.5,12.6,22.3,7.36,"평림"
"약한가뭄",715.4,12.5,23.7,7.38,"평림"
"약한가뭄",715.4,12.5,24,7.39,"평림"
"약한가뭄",715.4,12.4,24.9,7.39,"평림"
"약한가뭄",714.5,12.4,24.6,7.39,"평림"
"약한가뭄",714.5,12.4,23.7,7.39,"평림"
"약한가뭄",714.5,12.3,22.2,7.39,"평림"
"약한가뭄",714.5,12.3,20.6,7.38,"평림"
"약한가뭄",714.5,12.3,20.6,7.36,"평림"
"약한가뭄",743.6,12.2,17.9,7.42,"평림"
"정상",795.8,12.2,18.4,8.15,"평림"
"정상",795.8,12.1,19.4,8.41,"평림"
"정상",795.7,12.1,19.3,8.51,"평림"
"정상",795.7,12.1,19.7,8.58,"평림"
"정상",795.7,12,21.8,8.63,"평림"
"정상",795.7,12,23.3,8.65,"평림"
"정상",795.7,12,24.2,8.67,"평림"
"정상",795.7,11.9,24.4,8.68,"평림"
"정상",794.3,11.9,23.5,8.69,"평림"
"정상",846.6,11.8,20.7,8.73,"평림"
"정상",934.7,11.8,20.8,8.27,"평림"
"정상",935.6,11.8,22.1,8.23,"평림"
"정상",935.8,11.7,22.4,8.86,"평림"
"정상",935.8,11.7,18.4,8.83,"평림"
"정상",935.8,11.7,19.2,8.82,"평림"
"정상",942.7,11.6,16.6,8.82,"평림"
"정상",934.3,11.6,17,8.81,"평림"
"정상",934.3,11.6,15.2,8.8,"평림"
"정상",898.1,11.5,16.9,8.8,"평림"
"정상",895.6,11.5,19.6,8.8,"평림"
"정상",895.6,11.5,20,8.8,"평림"
"정상",895.6,11.4,18.2,8.79,"평림"
"정상",895.6,11.4,15.2,8.78,"평림"
"정상",895.1,11.3,14,8.78,"평림"
"정상",895.1,11.3,15.5,8.77,"평림"
"정상",895.1,11.3,15.6,8.77,"평림"
"정상",896.1,11.3,17.1,8.76,"평림"
"정상",896.1,11.2,17.3,8.76,"평림"
"정상",896.1,11.2,17.2,8.75,"평림"
"정상",896.1,11.1,17.5,8.74,"평림"
"정상",896.1,11.1,18,8.73,"평림"
"정상",896.1,11.1,17.7,8.73,"평림"
"정상",894.7,11,18.3,8.72,"평림"
"정상",894.7,11,17.7,8.71,"평림"
"정상",891.1,11,13.5,8.69,"평림"
"보통가뭄",579.5,11.7,17.1,3.56,"평림"
"보통가뭄",579.5,11.6,16.3,3.56,"평림"
"보통가뭄",578.3,11.6,16.7,3.55,"평림"
"보통가뭄",580.6,11.6,14.5,3.55,"평림"
"보통가뭄",582.8,11.5,12.8,3.55,"평림"
"보통가뭄",582.8,11.5,13.9,3.55,"평림"
"보통가뭄",582.8,11.4,14.7,3.54,"평림"
"보통가뭄",582.8,11.4,17.1,3.54,"평림"
"보통가뭄",580.4,11.4,17.5,3.53,"평림"
"보통가뭄",580.3,11.3,18.5,3.53,"평림"
"보통가뭄",580.3,11.3,18.1,3.52,"평림"
"보통가뭄",580.3,11.3,14.4,3.51,"평림"
"보통가뭄",580.3,11.2,11.1,3.51,"평림"
"보통가뭄",580.3,11.2,11.3,3.5,"평림"
"보통가뭄",580.3,11.2,13.9,3.49,"평림"
"보통가뭄",580.3,11.1,14.8,3.49,"평림"
